2013-01-01,31.047637916674677
2013-02-01,30.891358595733585
2013-03-01,105.13349399923125
2013-04-01,115.94185820711212
2013-05-01,125.49198151132934
2013-06-01,136.81869093927315
2013-07-01,160.2019749092585
2013-08-01,222.06970106110072
2013-09-01,210.16532779039036
2013-10-01,205.62503397525498
2013-11-01,185.57444237050777
2013-12-01,234.98524662865594
2014-01-01,321.75505695332896
2014-02-01,322.84200576084675
2014-03-01,367.3300537668395
2014-04-01,330.5073216063098
2014-05-01,316.5995697480614
2014-06-01,381.2635365495865
2014-07-01,404.78051949404926
2014-08-01,401.51327492290903
2014-09-01,404.54706881209455
2014-10-01,345.9215527040691
2014-11-01,374.742196073334
2014-12-01,399.3968033177641
2015-01-01,422.98114717845147
2015-02-01,435.08665597647
2015-03-01,387.8949665152576
2015-04-01,392.427680852412
2015-05-01,409.1630369926392
2015-06-01,491.045876733096
2015-07-01,534.5120179149962
2015-08-01,576.1773497993712
2015-09-01,542.9284957091937
2015-10-01,524.023770770968
2015-11-01,557.9392636223477
2015-12-01,631.0876259673973
2016-01-01,636.2912202088556
2016-02-01,643.1880596024434
2016-03-01,625.3566952383757
2016-04-01,558.3605930091991
2016-05-01,530.3799230390466
2016-06-01,615.1662154469509
2016-07-01,686.8417990090722
2016-08-01,628.6211422068969
2016-09-01,600.3408331396785
2016-10-01,585.0231675862715
2016-11-01,612.0805759751781
2016-12-01,706.8767357711573
2017-01-01,789.2589797164253
2017-02-01,779.1575285414167
2017-03-01,703.8210990639054
2017-04-01,657.6752978348899
2017-05-01,662.1645683587658
2017-06-01,720.4493958234772
2017-07-01,741.8278220791144
2017-08-01,756.2800929271593
2017-09-01,651.5128630104576
2017-10-01,580.9611960951167
2017-11-01,573.0926529176139
2017-12-01,614.1357117622722
2018-01-01,711.310997314834
2018-02-01,741.4073410986153
2018-03-01,724.024232604066
2018-04-01,702.7360664720428
2018-05-01,695.719418125679
2018-06-01,809.3725830154341
2018-07-01,909.405530148146
2018-08-01,939.960745659952
2018-09-01,877.6656956822746
2018-10-01,775.1792592079554
2018-11-01,755.0036334929281
2018-12-01,832.372927690554
2019-01-01,900.4710788173645
2019-02-01,956.2778926445687
2019-03-01,881.6635305834689
2019-04-01,797.2480351575672
2019-05-01,752.6661774698367
2019-06-01,813.9029626256587
2019-07-01,889.8678976342076
2019-08-01,896.7094808750404
2019-09-01,846.4160373020283
2019-10-01,788.4302238236482
2019-11-01,781.2874004634572
2019-12-01,816.1553180251622
2020-01-01,887.849529172419
2020-02-01,903.1211364420607
2020-03-01,875.8351184424339
2020-04-01,831.7326123190848
2020-05-01,831.899868631904
2020-06-01,920.4075061751483
2020-07-01,1047.6156358807534
2020-08-01,1058.4724839278524
2020-09-01,1004.6751139296371
2020-10-01,943.699797656633
2020-11-01,954.0362515820818
2020-12-01,1053.4120500186873
2021-01-01,1110.3373654912086
2021-02-01,1102.8079801617375
2021-03-01,1043.8603191937823
2021-04-01,999.9036630686734
2021-05-01,980.9986397624185
2021-06-01,1043.3955418201767
2021-07-01,1143.6290298362399
2021-08-01,1116.5018132249038
2021-09-01,1052.9013643398348
2021-10-01,944.8074750263313
2021-11-01,938.4055248436869
2021-12-01,1017.9700538443933
2022-01-01,1088.6364452039193
2022-02-01,1071.1219225386956
2022-03-01,1015.6736960113229
2022-04-01,891.538364449046
2022-05-01,956.9147587256247
2022-06-01,1075.2395948729818
